Date,org_akam,filtered_akam
1997-09-19 00:00:00-04:00,17.197139739990234,12.55013
1997-09-22 00:00:00-04:00,17.246746063232422,12.551151
1997-09-23 00:00:00-04:00,17.46992301940918,12.552238
1997-09-24 00:00:00-04:00,17.25914192199707,12.553273
1997-09-25 00:00:00-04:00,17.42032814025879,12.554138
1997-09-26 00:00:00-04:00,17.94107437133789,12.554935
1997-09-29 00:00:00-04:00,18.313034057617188,12.555588
1997-09-30 00:00:00-04:00,18.337827682495117,12.555993
1997-10-01 00:00:00-04:00,18.72219467163086,12.556293
1997-10-02 00:00:00-04:00,18.870986938476562,12.55648
1997-10-03 00:00:00-04:00,18.833778381347656,12.556471
1997-10-06 00:00:00-04:00,19.0445556640625,12.556184
1997-10-07 00:00:00-04:00,19.61490821838379,12.555839
1997-10-08 00:00:00-04:00,19.44132423400879,12.555372
1997-10-09 00:00:00-04:00,19.143747329711914,12.554821
1997-10-10 00:00:00-04:00,19.007373809814453,12.554299
1997-10-13 00:00:00-04:00,19.1313533782959,12.553783
1997-10-14 00:00:00-04:00,19.565311431884766,12.55327
1997-10-15 00:00:00-04:00,19.36692237854004,12.552772
1997-10-16 00:00:00-04:00,18.957763671875,12.552371
1997-10-17 00:00:00-04:00,18.72219467163086,12.55204
1997-10-20 00:00:00-04:00,18.610610961914062,12.551547
1997-10-21 00:00:00-04:00,18.77179527282715,12.550945
1997-10-22 00:00:00-04:00,19.912485122680664,12.55058
1997-10-23 00:00:00-04:00,19.714096069335938,12.5504
1997-10-24 00:00:00-04:00,18.994964599609375,12.550491
1997-10-27 00:00:00-05:00,18.300642013549805,12.550637
1997-10-28 00:00:00-05:00,18.635404586791992,12.550917
1997-10-29 00:00:00-05:00,18.536218643188477,12.551293
1997-10-30 00:00:00-05:00,18.275840759277344,12.551742
1997-10-31 00:00:00-05:00,18.151853561401367,12.552204
1997-11-03 00:00:00-05:00,18.288236618041992,12.552709
1997-11-04 00:00:00-05:00,18.424633026123047,12.55307
1997-11-05 00:00:00-05:00,18.449438095092773,12.553417
1997-11-06 00:00:00-05:00,18.4990177154541,12.553806
1997-11-07 00:00:00-05:00,18.449438095092773,12.554253
